Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
123,US-2019-000044,08/20/2019,08/24/2019,Standard Class,CG-76046,Ivan Johnson,Corporate,United States,Naperville,Illinois,85511,Central,TEC-CO-5944,Technology,Copiers,Canon ImageClass Copier,19726.92,9,0.0,2343.84
124,US-2019-000044,08/20/2019,08/25/2019,Second Class,CG-82856,Rachel Martin,Home Office,United States,Tampa,Florida,94320,South,OFF-AP-7821,Office Supplies,Appliances,Hamilton Beach Toaster,525.55,5,0.15,0.7
125,US-2020-000045,04/06/2020,04/09/2020,First Class,CG-28920,Laura Williams,Home Office,United States,Jacksonville,Florida,64592,South,TEC-AC-4978,Technology,Accessories,Targus Laptop Bag,3869.64,6,0.0,1739.2
126,US-2020-000045,04/06/2020,04/08/2020,Second Class,CG-45187,Aaron Miller,Consumer,United States,Birmingham,Alabama,19539,South,TEC-AC-4422,Technology,Accessories,Targus Laptop Bag,12397.44,6,0.05,6160.39
127,US-2020-000045,04/06/2020,04/12/2020,Standard Class,CG-41797,Priya Harris,Corporate,United States,Newark,New Jersey,82362,East,OFF-FA-9743,Office Supplies,Fasteners,Staple Paper Clips,927.77,5,0.05,95.52
128,US-2021-000046,08/19/2021,08/20/2021,First Class,CG-58589,Ken Davis,Consumer,United States,Detroit,Michigan,83731,Central,TEC-AC-5272,Technology,Accessories,Logitech Wireless Mouse,9228.54,7,0.05,-494.77
129,US-2021-000046,08/19/2021,08/24/2021,Second Class,CG-82173,Rachel Johnson,Home Office,United States,Cleveland,Ohio,94108,Central,OFF-SU-6770,Office Supplies,Supplies,Acme Stapler,377.57,9,0.2,0.58
130,US-2021-000046,08/19/2021,08/22/2021,Standard Class,CG-10836,Tina Martin,Consumer,United States,Augusta,Georgia,40334,South,TEC-AC-4583,Technology,Accessories,Logitech Wireless Mouse,7615.62,6,0.0,1916.04
131,US-2021-000046,08/19/2021,08/22/2021,Standard Class,CG-79758,Diana Clark,Home Office,United States,Miami,Florida,79391,South,OFF-AP-1280,Office Supplies,Appliances,Hamilton Beach Toaster,1061.62,7,0.0,-43.68
132,US-2020-000047,01/29/2020,01/31/2020,First Class,CG-45038,Mike Jackson,Corporate,United States,Tampa,Florida,63218,South,TEC-AC-5914,Technology,Accessories,Belkin USB Hub,3426.52,2,0.0,-305.73
133,US-2020-000047,01/29/2020,02/01/2020,Standard Class,CG-32463,Carlos Wilson,Corporate,United States,Colorado Springs,Colorado,94529,West,TEC-PH-4764,Technology,Phones,Cisco IP Phone,4076.87,8,0.05,-513.83
134,US-2020-000047,01/29/2020,02/02/2020,Standard Class,CG-51220,Ethan Williams,Home Office,United States,Spokane,Washington,28899,West,OFF-ST-3661,Office Supplies,Storage,Safco Organizer,833.29,7,0.3,-80.41
135,US-2020-000047,01/29/2020,01/30/2020,First Class,CG-22803,Rachel Jackson,Home Office,United States,Atlanta,Georgia,54642,South,TEC-MA-1485,Technology,Machines,Brother Fax Machine,10169.41,8,0.2,-21.74
136,US-2020-000047,01/29/2020,01/29/2020,Same Day,CG-91083,Aaron Moore,Consumer,United States,Milwaukee,Wisconsin,19634,Central,OFF-AR-3527,Office Supplies,Art,Prang Coloring Pencils,1201.07,6,0.1,-55.25
137,US-2020-000047,01/29/2020,01/30/2020,First Class,CG-27367,Ken Jackson,Home Office,United States,Tacoma,Washington,68830,West,TEC-MA-1430,Technology,Machines,Hewlett-Packard Laptop,2098.35,9,0.0,499.41
138,US-2021-000048,04/27/2021,04/27/2021,Same Day,CG-83339,Nina Wilson,Home Office,United States,Arlington,Virginia,32227,East,OFF-AR-5405,Office Supplies,Art,Newell Markers Set,733.92,8,0.0,-47.85
139,US-2021-000048,04/27/2021,04/27/2021,Same Day,CG-57333,Tina Jackson,Corporate,United States,Naperville,Illinois,91924,Central,TEC-AC-2752,Technology,Accessories,Targus Laptop Bag,295.26,1,0.15,22.91
140,US-2021-000048,04/27/2021,04/29/2021,First Class,CG-53874,Priya Hall,Corporate,United States,New Orleans,Louisiana,49378,South,TEC-AC-6147,Technology,Accessories,Targus Laptop Bag,2849.62,7,0.1,124.88
141,US-2021-000048,04/27/2021,04/29/2021,First Class,CG-46739,Carlos White,Consumer,United States,Charlotte,North Carolina,83905,South,TEC-AC-8563,Technology,Accessories,Logitech Wireless Mouse,7545.63,4,0.2,3475.67
142,US-2021-000048,04/27/2021,05/01/2021,Second Class,CG-41722,Laura Lewis,Corporate,United States,Minneapolis,Minnesota,65460,Central,FUR-FU-7566,Furniture,Furnishings,Howard Miller Clock,3210.53,7,0.3,-1741.85
143,US-2021-000048,04/27/2021,04/30/2021,Standard Class,CG-42536,Quinn Lewis,Consumer,United States,Naperville,Illinois,90304,Central,TEC-MA-8052,Technology,Machines,Brother Fax Machine,520.22,2,0.05,-3.12
144,US-2021-000048,04/27/2021,05/02/2021,Second Class,CG-59036,Carlos Brown,Home Office,United States,Knoxville,Tennessee,87147,South,TEC-AC-1402,Technology,Accessories,Kensington Laptop Lock,5151.43,5,0.15,2717.26
145,US-2021-000048,04/27/2021,05/01/2021,Second Class,CG-50880,Beth Brown,Corporate,United States,Detroit,Michigan,78303,Central,OFF-SU-8178,Office Supplies,Supplies,Acme Stapler,1563.48,8,0.1,-109.54
146,US-2020-000049,12/03/2020,12/07/2020,Standard Class,CG-41970,Tina Miller,Home Office,United States,Richmond,Virginia,53383,East,OFF-SU-7636,Office Supplies,Supplies,Acme Stapler,483.66,3,0.15,66.9
147,US-2020-000049,12/03/2020,12/03/2020,Same Day,CG-10583,Priya Clark,Home Office,United States,Pittsburgh,Pennsylvania,18200,East,FUR-CH-6340,Furniture,Chairs,Bretford Folding Chair,495.1,2,0.05,61.96
148,US-2020-000049,12/03/2020,12/06/2020,First Class,CG-60939,Hannah Moore,Corporate,United States,Louisville,Kentucky,55603,South,OFF-AR-5873,Office Supplies,Art,Fiskars Scissors,551.54,2,0.0,39.85
149,US-2021-000050,02/03/2021,02/08/2021,Second Class,CG-64819,Ken Harris,Consumer,United States,Virginia Beach,Virginia,65448,East,OFF-AP-3838,Office Supplies,Appliances,Hoover Vacuum,1271.94,8,0.05,-30.58
150,US-2021-000050,02/03/2021,02/04/2021,First Class,CG-73518,Sean Smith,Home Office,United States,Pittsburgh,Pennsylvania,83607,East,TEC-MA-9056,Technology,Machines,Canon PC Printer,6687.49,8,0.2,-345.12
151,US-2021-000050,02/03/2021,02/07/2021,Second Class,CG-14285,Laura Lewis,Consumer,United States,Naperville,Illinois,47836,Central,OFF-SU-9369,Office Supplies,Supplies,Sanford Highlighters,67.91,2,0.05,23.32
152,US-2021-000050,02/03/2021,02/09/2021,Standard Class,CG-81611,Diana Davis,Consumer,United States,Newark,New Jersey,95678,East,OFF-LA-5305,Office Supplies,Labels,Self-Adhesive Labels,169.41,2,0.2,79.6
153,US-2022-000051,04/19/2022,04/22/2022,First Class,CG-89988,Julia Moore,Consumer,United States,Augusta,Georgia,28249,South,FUR-BO-9720,Furniture,Bookcases,Bush Westfield Bookcase,3229.83,9,0.0,-232.52
154,US-2022-000051,04/19/2022,04/23/2022,Standard Class,CG-63948,Ivan White,Home Office,United States,Eugene,Oregon,26631,West,FUR-CH-6277,Furniture,Chairs,Global Leather Chair,5596.19,7,0.2,-1201.82
155,US-2022-000051,04/19/2022,04/22/2022,Standard Class,CG-62802,Rachel Jackson,Corporate,United States,Saint Paul,Minnesota,69597,Central,OFF-LA-2526,Office Supplies,Labels,Avery Round Labels,1582.7,8,0.1,646.37
156,US-2021-000052,05/29/2021,06/03/2021,Second Class,CG-45197,Oscar Smith,Home Office,United States,Madison,Wisconsin,54270,Central,TEC-AC-6631,Technology,Accessories,Targus Laptop Bag,2236.45,1,0.0,-190.72
157,US-2019-000053,11/20/2019,11/20/2019,Same Day,CG-10088,Fiona Johnson,Home Office,United States,Augusta,Georgia,27290,South,OFF-AR-2529,Office Supplies,Art,Prang Coloring Pencils,985.35,5,0.0,102.98
158,US-2019-000053,11/20/2019,11/23/2019,First Class,CG-40689,Ken Brown,Consumer,United States,Birmingham,Alabama,22475,South,FUR-FU-3174,Furniture,Furnishings,Eldon Shelf,5217.19,9,0.2,-1597.06
159,US-2019-000053,11/20/2019,11/20/2019,Same Day,CG-72613,Ethan Jones,Home Office,United States,Tacoma,Washington,21708,West,FUR-BO-7022,Furniture,Bookcases,Bush Westfield Bookcase,2704.94,3,0.15,558.18
160,US-2022-000054,02/27/2022,03/06/2022,Standard Class,CG-95199,Diana Hall,Home Office,United States,Jersey City,New Jersey,37925,East,TEC-AC-8248,Technology,Accessories,Targus Laptop Bag,4302.62,2,0.0,-253.82
161,US-2022-000054,02/27/2022,03/01/2022,First Class,CG-51222,Julia Johnson,Consumer,United States,Pittsburgh,Pennsylvania,94491,East,FUR-TA-5942,Furniture,Tables,Bretford Round Table,2433.33,9,0.0,392.53
162,US-2022-000054,02/27/2022,03/04/2022,Second Class,CG-60578,Fiona Martin,Home Office,United States,Tacoma,Washington,93634,West,FUR-BO-6185,Furniture,Bookcases,Bush Westfield Bookcase,1161.85,7,0.1,65.19
163,US-2022-000054,02/27/2022,03/02/2022,Standard Class,CG-86986,Rachel Lewis,Consumer,United States,San Diego,California,38277,West,FUR-FU-9209,Furniture,Furnishings,Dana Mirror,5518.74,7,0.15,-1328.81
164,US-2022-000054,02/27/2022,02/28/2022,First Class,CG-50620,Carlos White,Home Office,United States,Phoenix,Arizona,30365,West,OFF-FA-2083,Office Supplies,Fasteners,OIC Binder Clips,661.01,7,0.0,-45.05
165,US-2022-000055,06/07/2022,06/12/2022,Standard Class,CG-97304,Ivan Brown,Home Office,United States,New York City,New York,27984,East,FUR-CH-6680,Furniture,Chairs,Office Star Chair,3209.6,5,0.0,-145.95
166,US-2022-000055,06/07/2022,06/12/2022,Standard Class,CG-66272,Fiona Thomas,Home Office,United States,Indianapolis,Indiana,44465,Central,TEC-PH-8457,Technology,Phones,Samsung Galaxy Phone,1025.48,1,0.2,523.74
167,US-2019-000056,07/30/2019,08/03/2019,Standard Class,CG-76692,Nina Davis,Consumer,United States,Los Angeles,California,42053,West,OFF-EN-3458,Office Supplies,Envelopes,Poly String Envelope,38.73,1,0.3,10.61
168,US-2021-000057,05/02/2021,05/04/2021,First Class,CG-20208,Julia Anderson,Consumer,United States,Fort Worth,Texas,98254,Central,FUR-CH-7568,Furniture,Chairs,Hon Deluxe Chair,840.86,8,0.05,155.29
169,US-2021-000058,07/24/2021,07/29/2021,Standard Class,CG-36302,Hannah Jones,Consumer,United States,Fort Wayne,Indiana,91620,Central,OFF-EN-9083,Office Supplies,Envelopes,Tyvek Envelopes,838.15,4,0.3,201.47
170,US-2021-000059,04/19/2021,04/23/2021,Standard Class,CG-80981,Beth Jones,Consumer,United States,Minneapolis,Minnesota,53911,Central,TEC-MA-2703,Technology,Machines,Brother Fax Machine,1771.16,4,0.15,353.85
171,US-2021-000059,04/19/2021,04/22/2021,Standard Class,CG-40339,Ethan Davis,Home Office,United States,Montgomery,Alabama,70091,South,FUR-BO-7461,Furniture,Bookcases,O'Sullivan Bookcase,99.92,1,0.15,13.44
172,US-2020-000060,10/07/2020,10/07/2020,Same Day,CG-51688,Rachel Thomas,Consumer,United States,Charlotte,North Carolina,19789,South,FUR-BO-2731,Furniture,Bookcases,O'Sullivan Bookcase,1600.7,8,0.1,-46.99
173,US-2020-000060,10/07/2020,10/12/2020,Second Class,CG-50410,Hannah Thomas,Consumer,United States,Charlotte,North Carolina,21851,South,TEC-CO-1660,Technology,Copiers,Brother Copier,3272.4,6,0.0,-296.84
174,US-2020-000060,10/07/2020,10/12/2020,Standard Class,CG-44100,Hannah Jones,Home Office,United States,Albany,New York,69270,East,TEC-AC-8570,Technology,Accessories,Logitech Wireless Mouse,791.25,3,0.0,-112.54
175,US-2021-000061,03/31/2021,04/03/2021,First Class,CG-92614,Oscar Johnson,Consumer,United States,Tucson,Arizona,19828,West,FUR-CH-3110,Furniture,Chairs,Office Star Chair,825.72,6,0.0,-187.04
176,US-2022-000062,03/21/2022,03/21/2022,Same Day,CG-75028,Tina Davis,Corporate,United States,Colorado Springs,Colorado,32650,West,FUR-CH-5585,Furniture,Chairs,Bretford Folding Chair,1655.49,3,0.0,145.28
177,US-2022-000062,03/21/2022,03/21/2022,Same Day,CG-82179,Laura Martin,Corporate,United States,Miami,Florida,46670,South,FUR-FU-9614,Furniture,Furnishings,Tenex Rug Pad,2893.5,9,0.0,851.19
178,US-2022-000062,03/21/2022,03/21/2022,Same Day,CG-84141,Sean Davis,Consumer,United States,Grand Rapids,Michigan,33568,Central,OFF-BI-5602,Office Supplies,Binders,GBC Premium Binder,108.98,8,0.3,-8.32
179,US-2022-000062,03/21/2022,03/25/2022,Standard Class,CG-96096,Aaron Thomas,Consumer,United States,Springfield,Massachusetts,17328,East,TEC-MA-3846,Technology,Machines,Brother Fax Machine,2421.85,6,0.1,1195.01
180,US-2022-000062,03/21/2022,03/24/2022,Second Class,CG-74517,Greg Jones,Consumer,United States,Springfield,Illinois,14975,Central,FUR-CH-1326,Furniture,Chairs,Global Leather Chair,581.35,1,0.1,164.61
181,US-2019-000063,12/30/2019,12/31/2019,First Class,CG-12872,Julia Anderson,Consumer,United States,Arlington,Virginia,28566,East,TEC-CO-7120,Technology,Copiers,Canon ImageClass Copier,7410.06,7,0.4,-2893.99
182,US-2019-000064,11/19/2019,11/19/2019,Same Day,CG-95089,Aaron Hall,Home Office,United States,Naperville,Illinois,83659,Central,TEC-CO-3872,Technology,Copiers,Canon ImageClass Copier,4760.9,5,0.0,-164.2
183,US-2019-000064,11/19/2019,11/23/2019,Standard Class,CG-88956,Fiona Williams,Home Office,United States,Milwaukee,Wisconsin,93839,Central,FUR-FU-6425,Furniture,Furnishings,Tenex Rug Pad,3247.38,4,0.1,1047.49
184,US-2019-000064,11/19/2019,11/21/2019,First Class,CG-11493,Nina Martin,Corporate,United States,Chicago,Illinois,18885,Central,OFF-ST-1020,Office Supplies,Storage,Rubbermaid CleverStore,111.18,8,0.15,56.64
185,US-2019-000064,11/19/2019,11/22/2019,First Class,CG-59197,Ivan Brown,Home Office,United States,Provo,Utah,85766,West,TEC-AC-8393,Technology,Accessories,Belkin USB Hub,183.86,1,0.05,-26.51
186,US-2019-000065,12/15/2019,12/15/2019,Same Day,CG-19830,Ken Miller,Corporate,United States,Eugene,Oregon,90431,West,TEC-PH-3703,Technology,Phones,Samsung Galaxy Phone,10655.54,7,0.0,-1227.4
187,US-2019-000065,12/15/2019,12/15/2019,Same Day,CG-96585,Tina Martin,Consumer,United States,Columbus,Ohio,22571,Central,OFF-AP-3516,Office Supplies,Appliances,Hamilton Beach Toaster,15.5,1,0.15,-0.94
188,US-2019-000066,02/22/2019,02/25/2019,Second Class,CG-93648,Mike Thomas,Corporate,United States,San Antonio,Texas,25139,Central,OFF-SU-5341,Office Supplies,Supplies,BIC Ballpoint Pens,223.07,9,0.15,0.44
189,US-2019-000067,04/02/2019,04/04/2019,First Class,CG-70956,Beth Jackson,Consumer,United States,Springfield,Illinois,83956,Central,FUR-BO-6632,Furniture,Bookcases,Sauder Classic Bookcase,4097.39,7,0.4,-1877.07
190,US-2019-000067,04/02/2019,04/02/2019,Same Day,CG-85066,Fiona Miller,Corporate,United States,Jersey City,New Jersey,20348,East,TEC-PH-2970,Technology,Phones,AT&T Cordless Phone,18989.12,8,0.0,8865.83
191,US-2019-000067,04/02/2019,04/04/2019,Second Class,CG-65492,Ivan Clark,Home Office,United States,Reno,Nevada,36465,West,FUR-TA-2097,Furniture,Tables,KI Adjustable Table,1008.42,9,0.15,63.63
192,US-2019-000067,04/02/2019,04/09/2019,Standard Class,CG-87014,Ivan Jackson,Consumer,United States,Jacksonville,Florida,29613,South,TEC-PH-2654,Technology,Phones,Cisco IP Phone,15928.73,9,0.1,7444.57
193,US-2019-000067,04/02/2019,04/02/2019,Same Day,CG-32570,Priya Wilson,Home Office,United States,Detroit,Michigan,91034,Central,TEC-MA-7484,Technology,Machines,Hewlett-Packard Laptop,13350.24,6,0.0,-1574.81
194,US-2019-000067,04/02/2019,04/07/2019,Standard Class,CG-49722,Tina Williams,Consumer,United States,Cleveland,Ohio,99764,Central,FUR-CH-8259,Furniture,Chairs,Bretford Folding Chair,5333.03,6,0.05,846.77
195,US-2020-000068,03/08/2020,03/08/2020,Same Day,CG-77698,Greg Miller,Consumer,United States,Milwaukee,Wisconsin,77537,Central,FUR-TA-3222,Furniture,Tables,Bevis Round Table,5093.28,9,0.4,-3260.37
196,US-2020-000068,03/08/2020,03/10/2020,Second Class,CG-69827,Priya Allen,Corporate,United States,Eugene,Oregon,36097,West,OFF-SU-7503,Office Supplies,Supplies,Sanford Highlighters,382.7,2,0.0,12.65
197,US-2020-000068,03/08/2020,03/08/2020,Same Day,CG-55121,Greg Wilson,Corporate,United States,Annapolis,Maryland,21847,East,FUR-FU-3669,Furniture,Furnishings,Eldon Shelf,4115.88,4,0.0,436.53
198,US-2020-000068,03/08/2020,03/11/2020,Standard Class,CG-72140,Greg Harris,Consumer,United States,Hartford,Connecticut,88792,East,FUR-TA-5511,Furniture,Tables,KI Adjustable Table,3312.86,7,0.1,9.01
199,US-2021-000069,12/02/2021,12/02/2021,Same Day,CG-10963,Julia Miller,Home Office,United States,Fort Wayne,Indiana,49121,Central,FUR-FU-6509,Furniture,Furnishings,Eldon Shelf,6762.37,6,0.05,-757.17
200,US-2020-000070,05/07/2020,05/14/2020,Standard Class,CG-62965,Sean Miller,Home Office,United States,Minneapolis,Minnesota,13336,Central,OFF-PA-7857,Office Supplies,Paper,HP Copy Paper,73.54,1,0.4,17.09
201,US-2022-000071,12/31/2022,01/05/2023,Second Class,CG-98063,Fiona Anderson,Home Office,United States,Fort Wayne,Indiana,32280,Central,TEC-AC-2599,Technology,Accessories,Kensington Laptop Lock,4137.84,5,0.3,1157.99
202,US-2022-000071,12/31/2022,01/04/2023,Second Class,CG-39272,Quinn Brown,Corporate,United States,Grand Rapids,Michigan,58717,Central,TEC-CO-2929,Technology,Copiers,HP LaserJet Copier,1890.62,2,0.2,1011.78
203,US-2022-000071,12/31/2022,12/31/2022,Same Day,CG-64146,Fiona Anderson,Consumer,United States,Salt Lake City,Utah,28004,West,OFF-FA-8496,Office Supplies,Fasteners,OIC Binder Clips,134.04,3,0.0,22.54
204,US-2022-000071,12/31/2022,01/06/2023,Standard Class,CG-45851,Mike Smith,Consumer,United States,Baltimore,Maryland,85534,East,OFF-ST-8105,Office Supplies,Storage,Fellowes Banker Box,1135.14,7,0.15,575.49
205,US-2020-000072,02/13/2020,02/14/2020,First Class,CG-52233,Fiona Williams,Home Office,United States,New York City,New York,92141,East,FUR-CH-6113,Furniture,Chairs,Bretford Folding Chair,886.16,7,0.3,-96.5
206,US-2020-000072,02/13/2020,02/15/2020,First Class,CG-69759,Ethan Miller,Corporate,United States,Ann Arbor,Michigan,27536,Central,OFF-EN-3701,Office Supplies,Envelopes,Staple Manila Envelope,1991.71,7,0.0,51.05
207,US-2020-000072,02/13/2020,02/15/2020,Second Class,CG-58049,Diana Lewis,Home Office,United States,Colorado Springs,Colorado,80088,West,FUR-BO-1323,Furniture,Bookcases,Sauder Classic Bookcase,146.95,2,0.15,-0.97
208,US-2022-000073,12/08/2022,12/11/2022,Second Class,CG-99881,Diana Moore,Consumer,United States,Salem,Oregon,96725,West,TEC-CO-3247,Technology,Copiers,Brother Copier,1474.03,2,0.3,352.08
209,US-2019-000074,08/06/2019,08/06/2019,Same Day,CG-89823,Priya Anderson,Consumer,United States,Annapolis,Maryland,78569,East,OFF-FA-3627,Office Supplies,Fasteners,Staple Paper Clips,109.92,8,0.0,30.61
210,US-2019-000075,01/27/2019,01/30/2019,Standard Class,CG-85255,Diana Garcia,Consumer,United States,Atlanta,Georgia,77070,South,TEC-PH-4787,Technology,Phones,Motorola Smartphone,5449.72,5,0.05,870.7
211,US-2019-000075,01/27/2019,01/29/2019,First Class,CG-98705,Carlos Thomas,Consumer,United States,Ann Arbor,Michigan,25191,Central,FUR-BO-3793,Furniture,Bookcases,O'Sullivan Bookcase,1989.74,8,0.4,-837.12
212,US-2019-000075,01/27/2019,01/29/2019,Second Class,CG-62530,Sean Martin,Home Office,United States,Memphis,Tennessee,60556,South,OFF-FA-3732,Office Supplies,Fasteners,OIC Binder Clips,35.69,1,0.0,-1.53
213,US-2019-000075,01/27/2019,01/27/2019,Same Day,CG-90127,Ivan Anderson,Consumer,United States,Baton Rouge,Louisiana,90131,South,TEC-AC-8997,Technology,Accessories,Targus Laptop Bag,1630.78,7,0.2,-244.86
214,US-2022-000076,10/20/2022,10/24/2022,Second Class,CG-78039,Priya Garcia,Corporate,United States,Denver,Colorado,73167,West,TEC-MA-1894,Technology,Machines,Lexmark Printer,81.9,3,0.3,29.45
215,US-2021-000077,10/03/2021,10/04/2021,First Class,CG-53371,Priya Harris,Home Office,United States,Fort Worth,Texas,39190,Central,TEC-MA-4850,Technology,Machines,Canon PC Printer,990.19,8,0.4,-14.42
216,US-2021-000078,10/15/2021,10/18/2021,Standard Class,CG-62879,Beth Davis,Home Office,United States,Miami,Florida,21913,South,TEC-CO-4389,Technology,Copiers,Brother Copier,11807.57,8,0.1,1130.54
217,US-2021-000078,10/15/2021,10/18/2021,First Class,CG-91232,Diana Johnson,Consumer,United States,Montgomery,Alabama,69314,South,FUR-CH-6592,Furniture,Chairs,Hon Deluxe Chair,1559.29,5,0.3,-251.51
218,US-2021-000078,10/15/2021,10/15/2021,Same Day,CG-63636,Nina Johnson,Consumer,United States,Eugene,Oregon,35679,West,FUR-FU-8488,Furniture,Furnishings,Tenex Rug Pad,3581.03,4,0.1,-758.89
219,US-2021-000078,10/15/2021,10/21/2021,Standard Class,CG-69950,Ethan Brown,Home Office,United States,Newark,New Jersey,79515,East,FUR-FU-9328,Furniture,Furnishings,Howard Miller Clock,1698.97,3,0.4,-862.2
220,US-2021-000078,10/15/2021,10/18/2021,First Class,CG-60418,Quinn Moore,Corporate,United States,Henderson,Kentucky,42537,South,OFF-EN-8419,Office Supplies,Envelopes,Poly String Envelope,616.67,3,0.15,167.87
221,US-2021-000078,10/15/2021,10/18/2021,First Class,CG-82559,Ken Brown,Home Office,United States,Philadelphia,Pennsylvania,91810,East,OFF-EN-3173,Office Supplies,Envelopes,Tyvek Envelopes,618.32,3,0.3,42.73
